Num,Verb,Class,first_jamo
24454,밀보하,3,ㅁ
24455,밀봉되,28,ㅁ
24456,밀봉하,3,ㅁ
24457,밀사하,3,ㅁ
24458,밀살되,28,ㅁ
24459,밀살하,3,ㅁ
24460,밀상하,3,ㅁ
24461,밀생하,3,ㅁ
24462,밀세하,3,ㅁ
24463,밀소하,3,ㅁ
24464,밀속하,3,ㅁ
24465,밀송되,28,ㅁ
24466,밀송하,3,ㅁ
24467,밀수되,28,ㅁ
24468,밀수업하,3,ㅁ
24469,밀수입되,28,ㅁ
24470,밀수입하,3,ㅁ
24471,밀수출되,28,ㅁ
24472,밀수출하,3,ㅁ
24473,밀수하,3,ㅁ
24474,밀식되,28,ㅁ
24475,밀식하,3,ㅁ
24476,밀싹밀싹하,9,ㅁ
24477,밀싹하,9,ㅁ
24478,밀쌀스럽,35,ㅁ
24479,밀알지,43,ㅁ
24480,밀애하,3,ㅁ
24481,밀약하,3,ㅁ
24482,밀어내,28,ㅁ
24483,밀어닥치,28,ㅁ
24484,밀어뜨리,28,ㅁ
24485,밀어붙이,28,ㅁ
24486,밀어상통하,3,ㅁ
24487,밀어젖히,28,ㅁ
24488,밀어제치,28,ㅁ
24489,밀어주,28,ㅁ
24490,밀어트리,28,ㅁ
24491,밀어하,3,ㅁ
24492,밀영하,3,ㅁ
24493,밀유하,3,ㅁ
24494,밀의하,3,ㅁ
24495,밀이하,3,ㅁ
24496,밀입국하,3,ㅁ
24497,밀입북하,3,ㅁ
24498,밀장하,3,ㅁ
24499,밀적하,3,ㅁ
24500,밀전되,28,ㅁ
24501,밀전하,3,ㅁ
24502,밀접하,9,ㅁ
24503,밀정하,3,ㅁ
24504,밀조하,3,ㅁ
24505,밀주하,3,ㅁ
24506,밀집되,28,ㅁ
24507,밀집하,3,ㅁ
24508,밀착되,28,ㅁ
24509,밀착하,3,ㅁ
24510,밀청하,3,ㅁ
24511,밀청하,9,ㅁ
24512,밀쳐놓,17,ㅁ
24513,밀초하,3,ㅁ
24514,밀촉하,3,ㅁ
24515,밀출국하,3,ㅁ
24516,밀치,28,ㅁ
24517,밀치닥질하,3,ㅁ
24518,밀치락거리,28,ㅁ
24519,밀치락달치락하,3,ㅁ
24520,밀치락대,28,ㅁ
24521,밀치락밀치락하,3,ㅁ
24522,밀치이,28,ㅁ
24523,밀치하,9,ㅁ
24524,밀커덩하,9,ㅁ
24525,밀컹거리,28,ㅁ
24526,밀탐하,3,ㅁ
24527,밀통하,3,ㅁ
24528,밀트리,28,ㅁ
24529,밀파되,28,ㅁ
24530,밀파하,3,ㅁ
24531,밀페되,28,ㅁ
24532,밀페하,3,ㅁ
24533,밀폐되,28,ㅁ
24534,밀폐하,3,ㅁ
24535,밀포하,3,ㅁ
24536,밀합하,3,ㅁ
24537,밀항하,3,ㅁ
24538,밀행하,3,ㅁ
24539,밀화하,3,ㅁ
24540,밀환하,3,ㅁ
24541,밀회하,3,ㅁ
24542,밉,35,ㅁ
24543,밉강하,9,ㅁ
24544,밉괄스럽,35,ㅁ
24545,밉광머리스럽,35,ㅁ
24546,밉광스럽,35,ㅁ
24547,밉광하,9,ㅁ
24548,밉꼴스럽,35,ㅁ
24549,밉꽐스럽,35,ㅁ
24550,밉둥머리스럽,35,ㅁ
24551,밉둥스럽,35,ㅁ
24552,밉디밉,35,ㅁ
24553,밉보,27,ㅁ
24554,밉보이,28,ㅁ
24555,밉살맞,32,ㅁ
24556,밉살머리궂,44,ㅁ
24557,밉살머리스럽,35,ㅁ
24558,밉살스럽,35,ㅁ
24559,밉상스럽,35,ㅁ
24560,밉어하,3,ㅁ
24561,밉은양하,9,ㅁ
24562,밉직하,9,ㅁ
24563,밋밋스름하,9,ㅁ
24564,밋밋하,9,ㅁ
24565,밍게하,3,ㅁ
24566,밍겡이하,3,ㅁ
24567,밍그랑하,9,ㅁ
24568,밍그적거리,28,ㅁ
24569,밍그적대,28,ㅁ
24570,밍그적밍그적하,3,ㅁ
24571,밍근하,9,ㅁ
24572,밍글거리,28,ㅁ
24573,밍글락밍글락하,9,ㅁ
24574,밍글락하,9,ㅁ
24575,밍긋거리,28,ㅁ
24576,밍긋밍긋하,3,ㅁ
24577,밍기적거리,28,ㅁ
24578,밍끌락밍끌락하,9,ㅁ
24579,밍끌밍끌하,9,ㅁ
24580,밍밍하,9,ㅁ
24581,및,18,ㅁ
24582,밑간하,3,ㅁ
24583,밑거름되,28,ㅁ
24584,밑거름하,3,ㅁ
24585,밑돌,15,ㅁ
24586,밑들,16,ㅁ
24587,밑받침되,28,ㅁ
24588,밑받침하,3,ㅁ
24589,밑조사하,3,ㅁ
24590,밑지,28,ㅁ
24591,바가각거리,28,ㅂ
24592,바가각대,28,ㅂ
24593,바가각바가각하,3,ㅂ
24594,바가각하,3,ㅂ
24595,바가닥거리,28,ㅂ
24596,바가닥대,28,ㅂ
24597,바가닥바가닥하,3,ㅂ
24598,바가닥하,3,ㅂ
24599,바각거리,28,ㅂ
24600,바각대,28,ㅂ
24601,바각바각하,3,ㅂ
24602,바각하,3,ㅂ
24603,바그그하,3,ㅂ
24604,바그극거리,28,ㅂ
24605,바그극대,28,ㅂ
24606,바그극바그극하,3,ㅂ
24607,바그극하,3,ㅂ
24608,바그닥거리,28,ㅂ
24609,바그닥대,28,ㅂ
24610,바그닥바그닥하,3,ㅂ
24611,바그닥하,3,ㅂ
24612,바그라뜨리,28,ㅂ
24613,바그라지,28,ㅂ
24614,바그라트리,28,ㅂ
24615,바그르르하,3,ㅂ
24616,바근거리,28,ㅂ
24617,바근대,28,ㅂ
24618,바근바근하,3,ㅂ
24619,바글거리,28,ㅂ
24620,바글대,28,ㅂ
24621,바글바글하,3,ㅂ
24622,바긋하,9,ㅂ
24623,바깥심부름하,3,ㅂ
24624,바깥출입하,3,ㅂ
24625,바꾸,28,ㅂ
24626,바꾸이,28,ㅂ
24627,바꿈질하,3,ㅂ
24628,바꿔치기하,3,ㅂ
24629,바뀌,28,ㅂ
24630,바끄러워하,3,ㅂ
24631,바끄럽,35,ㅂ
24632,바냐위,33,ㅂ
24633,바녁하,3,ㅂ
24634,바농질하,3,ㅂ
24635,바느질되,28,ㅂ
24636,바느질하,3,ㅂ
24637,바닥걸기질하,3,ㅂ
24638,바닥나,27,ㅂ
24639,바닥내,28,ㅂ
24640,바당거리,28,ㅂ
24641,바당바당하,3,ㅂ
24642,바동거리,28,ㅂ
24643,바동대,28,ㅂ
24644,바동바동하,3,ㅂ
24645,바두룩거리,28,ㅂ
24646,바두룩대,28,ㅂ
24647,바둑판같,32,ㅂ
24648,바둥거리,28,ㅂ
24649,바둥대,28,ㅂ
24650,바둥바둥하,3,ㅂ
24651,바드득거리,28,ㅂ
24652,바드득대,28,ㅂ
24653,바드득바드득하,3,ㅂ
24654,바드득하,3,ㅂ
24655,바드등거리,28,ㅂ
24656,바드등대,28,ㅂ
24657,바드등바드등하,3,ㅂ
24658,바드등하,3,ㅂ
24659,바드락거리,28,ㅂ
24660,바드락대,28,ㅂ
24661,바드락바드락하,3,ㅂ
24662,바드럽,35,ㅂ
24663,바드름하,9,ㅂ
24664,바득거리,28,ㅂ
24665,바득대,28,ㅂ
24666,바득바득하,3,ㅂ
24667,바득하,3,ㅂ
24668,바들거리,28,ㅂ
24669,바들대,28,ㅂ
24670,바들락거리,28,ㅂ
24671,바들락바들락하,3,ㅂ
24672,바들랑거리,28,ㅂ
24673,바들랑바들랑하,3,ㅂ
24674,바들바들하,3,ㅂ
24675,바들짝거리,28,ㅂ
24676,바들짝대,28,ㅂ
24677,바들짝바들짝하,3,ㅂ
24678,바듬하,9,ㅂ
24679,바듯하,9,ㅂ
24680,바등거리,28,ㅂ
24681,바등대,28,ㅂ
24682,바등바등하,3,ㅂ
24683,바디질하,3,ㅂ
24684,바디치,28,ㅂ
24685,바따라지,43,ㅂ
24686,바라,27,ㅂ
24687,바라다보,27,ㅂ
24688,바라보,27,ㅂ
24689,바라보이,28,ㅂ
24690,바라지,28,ㅂ
24691,바라지,43,ㅂ
24692,바라지하,3,ㅂ
24693,바락거리,28,ㅂ
24694,바락대,28,ㅂ
24695,바락바락하,3,ㅂ
24696,바람간수하,3,ㅂ
24697,바람갈망하,3,ㅂ
24698,바람갈이하,3,ㅂ
24699,바람나,27,ㅂ
24700,바람내,28,ㅂ
24701,바람막이하,3,ㅂ
24702,바람맞,17,ㅂ
24703,바람맞히,28,ㅂ
24704,바람몰이하,3,ㅂ
24705,바람직스럽,35,ㅂ
24706,바람직하,9,ㅂ
24707,바람질하,3,ㅂ
24708,바람피우,28,ㅂ
24709,바래,28,ㅂ
24710,바래다주,28,ㅂ
24711,바래지하,3,ㅂ
24712,바래질하,3,ㅂ
24713,바량하,3,ㅂ
24714,바령하,3,ㅂ
24715,바로꽂이하,3,ㅂ
24716,바로잡,17,ㅂ
24717,바로잡히,28,ㅂ
24718,바록거리,28,ㅂ
24719,바록대,28,ㅂ
24720,바록바록하,3,ㅂ
24721,바루,28,ㅂ
24722,바룩거리,28,ㅂ
24723,바룩대,28,ㅂ
24724,바룩바룩하,3,ㅂ
24725,바룩하,9,ㅂ
24726,바르,25,ㅂ
24727,바르,45,ㅂ
24728,바르르하,3,ㅂ
24729,바르작거리,28,ㅂ
24730,바르작대,28,ㅂ
24731,바르작바르작하,3,ㅂ
24732,바르쥐,28,ㅂ
24733,바르집,18,ㅂ
24734,바르짝거리,28,ㅂ
24735,바르짝대,28,ㅂ
24736,바르짝바르짝하,3,ㅂ
24737,바름바름하,3,ㅂ
24738,바름하,9,ㅂ
24739,바릇거리,28,ㅂ
24740,바릇하,9,ㅂ
24741,바릊거리,28,ㅂ
24742,바릊대,28,ㅂ
24743,바릊바릊하,3,ㅂ
24744,바림질하,3,ㅂ
24745,바림하,3,ㅂ
24746,바보록하,9,ㅂ
24747,바보스럽,35,ㅂ
24748,바빠하,3,ㅂ
24749,바쁘,11,ㅂ
24750,바쁜소리하,3,ㅂ
24751,바사삭거리,28,ㅂ
24752,바사삭대,28,ㅂ
24753,바사삭바사삭하,3,ㅂ
24754,바사삭바사삭하,9,ㅂ
24755,바사삭하,3,ㅂ
24756,바사삭하,9,ㅂ
24757,바삭거리,28,ㅂ
24758,바삭대,28,ㅂ
24759,바삭바삭하,3,ㅂ
24760,바삭바삭하,9,ㅂ
24761,바삭하,3,ㅂ
24762,바삭하,9,ㅂ
24763,바상바상하,9,ㅂ
24764,바서지,28,ㅂ
24765,바성거리,28,ㅂ
24766,바수,28,ㅂ
24767,바수뜨리,28,ㅂ
24768,바수지르,26,ㅂ
24769,바수트리,28,ㅂ
24770,바스대,28,ㅂ
24771,바스락거리,28,ㅂ
24772,바스락대,28,ㅂ
24773,바스락바스락하,3,ㅂ
24774,바스락하,3,ㅂ
24775,바스러뜨리,28,ㅂ
24776,바스러지,28,ㅂ
24777,바스러트리,28,ㅂ
24778,바스스하,9,ㅂ
24779,바슬거리,28,ㅂ
24780,바슬대,28,ㅂ
24781,바슬락거리,28,ㅂ
24782,바슬락바슬락하,3,ㅂ
24783,바슬바슬하,3,ㅂ
24784,바슬바슬하,9,ㅂ
24785,바시락거리,28,ㅂ
24786,바시락대,28,ㅂ
24787,바시락바시락하,3,ㅂ
24788,바시락하,3,ㅂ
24789,바시랑거리,28,ㅂ
24790,바시랑대,28,ㅂ
24791,바시랑바시랑하,3,ㅂ
24792,바시럭거리,28,ㅂ
24793,바실거리,28,ㅂ
24794,바실대,28,ㅂ
24795,바실락바실락하,3,ㅂ
24796,바실바실하,3,ㅂ
24797,바실바실하,9,ㅂ
24798,바심질하,3,ㅂ
24799,바심하,3,ㅂ
24800,바싹거리,28,ㅂ
24801,바싹대,28,ㅂ
24802,바싹바싹하,3,ㅂ
24803,바싹바싹하,9,ㅂ
24804,바싹하,3,ㅂ
24805,바싹하,9,ㅂ
24806,바야하,9,ㅂ
24807,바우처화되,28,ㅂ
24808,바우처화하,3,ㅂ
24809,바운드되,28,ㅂ
24810,바운드하,3,ㅂ
24811,바이없,7,ㅂ
24812,바자위,33,ㅂ
24813,바자하,9,ㅂ
24814,바작거리,28,ㅂ
24815,바작대,28,ㅂ
24816,바작바작하,3,ㅂ
24817,바잡,35,ㅂ
24818,바장거리,28,ㅂ
24819,바장대,28,ㅂ
24820,바줄당기기하,3,ㅂ
24821,바즈란하,9,ㅂ
24822,바즈런스럽,35,ㅂ
24823,바즈런하,9,ㅂ
24824,바지란하,9,ㅂ
24825,바지런스럽,35,ㅂ
24826,바지런하,9,ㅂ
24827,바지지하,3,ㅂ
24828,바지직거리,28,ㅂ
24829,바지직대,28,ㅂ
24830,바지직바지직하,3,ㅂ
24831,바지직하,3,ㅂ
24832,바직거리,28,ㅂ
24833,바직대,28,ㅂ
24834,바직바직하,3,ㅂ
24835,바직하,3,ㅂ
24836,바질거리,28,ㅂ
24837,바질대,28,ㅂ
24838,바질바질하,3,ㅂ
24839,바질하,9,ㅂ
24840,바짝하,9,ㅂ
24841,바치,28,ㅂ
24842,바터하,3,ㅂ
24843,바투하,3,ㅂ
24844,바툼하,9,ㅂ
24845,바툿하,9,ㅂ
24846,바특하,9,ㅂ
24847,박,17,ㅂ
24848,박감하,3,ㅂ
24849,박거하,3,ㅂ
24850,박거하,9,ㅂ
24851,박겁하,3,ㅂ
24852,박격하,3,ㅂ
24853,박고하,3,ㅂ
24854,박구하,3,ㅂ
24855,박근하,3,ㅂ
24856,박근하,9,ㅂ
24857,박금하,3,ㅂ
24858,박급하,9,ㅂ
24859,박눌하,9,ㅂ
24860,박달하,3,ㅂ
24861,박담하,9,ㅂ
24862,박대하,3,ㅂ
24863,박덕하,9,ㅂ
24864,박데하,3,ㅂ
24865,박도하,3,ㅂ
24866,박동하,3,ㅂ
24867,박두하,3,ㅂ
24868,박둔하,9,ㅂ
24869,박득하,3,ㅂ
24870,박락되,28,ㅂ
24871,박락하,3,ㅂ
24872,박람강기하,3,ㅂ
24873,박람하,3,ㅂ
24874,박래하,3,ㅂ
24875,박략하,9,ㅂ
24876,박렴하,3,ㅂ
24877,박론되,28,ㅂ
24878,박론하,3,ㅂ
24879,박루하,9,ㅂ
24880,박리다매하,3,ㅂ
24881,박리하,3,ㅂ
24882,박매하,3,ㅂ
24883,박멸되,28,ㅂ
24884,박멸하,3,ㅂ
24885,박명하,9,ㅂ
24886,박문강기하,3,ㅂ
24887,박문약례하,3,ㅂ
24888,박문하,3,ㅂ
24889,박문하,9,ㅂ
24890,박미하,3,ㅂ
24891,박민하,3,ㅂ
24892,박박거리,28,ㅂ
24893,박박대,28,ㅂ
24894,박변하,3,ㅂ
24895,박복하,9,ㅂ
24896,박부득이하,9,ㅂ
24897,박부렴하,3,ㅂ
24898,박빙여림하,9,ㅂ
24899,박살되,28,ㅂ
24900,박살하,3,ㅂ
24901,박상되,28,ㅂ
24902,박상하,3,ㅂ
24903,박서하,3,ㅂ
24904,박섭하,3,ㅂ
24905,박성하,3,ㅂ
24906,박세하,3,ㅂ
24907,박소하,3,ㅂ
24908,박소하,9,ㅂ
24909,박속같,32,ㅂ
24910,박송하,3,ㅂ
24911,박수갈채하,3,ㅂ
24912,박수하,3,ㅂ
24913,박순하,9,ㅂ
24914,박시제중하,3,ㅂ
24915,박시하,3,ㅂ
24916,박식하,3,ㅂ
24917,박식하,9,ㅂ
24918,박신거리,28,ㅂ
24919,박신대,28,ㅂ
24920,박신박신하,3,ㅂ
24921,박실거리,28,ㅂ
24922,박실대,28,ㅂ
24923,박실박실하,3,ㅂ
24924,박쌈질하,3,ㅂ
24925,박쌈하,3,ㅂ
24926,박아디디,28,ㅂ
24927,박아하,9,ㅂ
24928,박악하,9,ㅂ
24929,박애하,3,ㅂ
24930,박액하,9,ㅂ
24931,박야하,9,ㅂ
24932,박약하,9,ㅂ
24933,박어부득하,9,ㅂ
24934,박용하,3,ㅂ
24935,박우하,3,ㅂ
24936,박운하,9,ㅂ
24937,박음질하,3,ㅂ
24938,박이,28,ㅂ
24939,박이부정하,9,ㅂ
24940,박인방증하,3,ㅂ
24941,박인하,3,ㅂ
24942,박작거리,28,ㅂ
24943,박작대,28,ㅂ
24944,박작박작하,3,ㅂ
24945,박작하,3,ㅂ
24946,박잡하,9,ㅂ
24947,박장대소하,3,ㅂ
24948,박장하,3,ㅂ
24949,박재하,3,ㅂ
24950,박전하,3,ㅂ
24951,박절하,9,ㅂ
24952,박접하,3,ㅂ
24953,박정스럽,35,ㅂ
24954,박정하,9,ㅂ
24955,박제되,28,ㅂ
24956,박제하,3,ㅂ
24957,박제화되,28,ㅂ
24958,박제화하,3,ㅂ
24959,박쥐구실하,3,ㅂ
24960,박증하,9,ㅂ
24961,박지르,26,ㅂ
24962,박지우박하,9,ㅂ
24963,박지타지하,3,ㅂ
24964,박지하,3,ㅂ
24965,박지하,9,ㅂ
24966,박직하,3,ㅂ
24967,박직하,9,ㅂ
24968,박진하,3,ㅂ
24969,박진하,9,ㅂ
24970,박질리,28,ㅂ
24971,박질하,9,ㅂ
24972,박차,27,ㅂ
24973,박착하,3,ㅂ
24974,박채중의하,3,ㅂ
24975,박채하,3,ㅂ
24976,박처하,3,ㅂ
24977,박청하,3,ㅂ
24978,박축하,3,ㅂ
24979,박충하,9,ㅂ
24980,박취하,3,ㅂ
24981,박치,28,ㅂ
24982,박치기하,3,ㅂ
24983,박치하,3,ㅂ
24984,박타,27,ㅂ
24985,박타하,3,ㅂ
24986,박탁하,3,ㅂ
24987,박탈되,28,ㅂ
24988,박탈하,3,ㅂ
24989,박토되,28,ㅂ
24990,박토하,3,ㅂ
24991,박통하,3,ㅂ
24992,박투하,3,ㅂ
24993,박피하,3,ㅂ
24994,박필하,3,ㅂ
24995,박하,9,ㅂ
24996,박학다문하,9,ㅂ
24997,박학다식하,9,ㅂ
24998,박학다재하,9,ㅂ
24999,박학하,9,ㅂ
25000,박할하,3,ㅂ
25001,박해되,28,ㅂ
25002,박해하,3,ㅂ
25003,박행하,9,ㅂ
25004,박협하,3,ㅂ
25005,박협하,9,ㅂ
25006,박후하,9,ㅂ
25007,박흡하,9,ㅂ
25008,박희하,3,ㅂ
25009,박히,28,ㅂ
25010,반가공하,3,ㅂ
25011,반가부좌하,3,ㅂ
25012,반가워하,3,ㅂ
25013,반가좌하,3,ㅂ
25014,반가하,3,ㅂ
25015,반각하,3,ㅂ
25016,반간하,3,ㅂ
25017,반감되,28,ㅂ
25018,반감하,3,ㅂ
25019,반갑,35,ㅂ
25020,반갑아하,3,ㅂ
25021,반강제화되,28,ㅂ
25022,반강제화하,3,ㅂ
25023,반강하,3,ㅂ
25024,반개하,3,ㅂ
25025,반거워하,3,ㅂ
25026,반거하,3,ㅂ
25027,반게하,3,ㅂ
25028,반겨룸하,3,ㅂ
25029,반격하,3,ㅂ
25030,반결되,28,ㅂ
25031,반결음하,3,ㅂ
25032,반결하,3,ㅂ
25033,반결합되,28,ㅂ
25034,반결합하,3,ㅂ
25035,반고하,3,ㅂ
25036,반곡하,3,ㅂ
25037,반공격하,3,ㅂ
25038,반공하,3,ㅂ
25039,반괴하,3,ㅂ
25040,반교하,3,ㅂ
25041,반구워하,3,ㅂ
25042,반구하,3,ㅂ
25043,반군하,3,ㅂ
25044,반굴하,3,ㅂ
25045,반권하,3,ㅂ
25046,반근착절하,3,ㅂ
25047,반금하,3,ㅂ
25048,반급하,3,ㅂ
25049,반기,28,ㅂ
25050,반기계화되,28,ㅂ
25051,반기계화하,3,ㅂ
25052,반기살이하,3,ㅂ
25053,반기조례하,3,ㅂ
25054,반기하,3,ㅂ
25055,반납되,28,ㅂ
25056,반납하,3,ㅂ
25057,반단되,28,ㅂ
25058,반단하,3,ㅂ
25059,반달음박질하,3,ㅂ
25060,반달음질하,3,ㅂ
25061,반달음하,3,ㅂ
25062,반닷하,9,ㅂ
25063,반당하,3,ㅂ
25064,반대되,28,ㅂ
25065,반대작하,3,ㅂ
25066,반대하,3,ㅂ
25067,반대하,9,ㅂ
25068,반덜반덜하,9,ㅂ
25069,반도이폐하,3,ㅂ
25070,반도중하,3,ㅂ
25071,반도하,3,ㅂ
25072,반독하,3,ㅂ
25073,반돌격하,3,ㅂ
25074,반돌진하,3,ㅂ
25075,반동강하,3,ㅂ
25076,반동하,3,ㅂ
25077,반두질하,3,ㅂ
25078,반둥거리,28,ㅂ
25079,반둥건둥하,3,ㅂ
25080,반둥대,28,ㅂ
25081,반둥반둥하,3,ㅂ
25082,반드럽,35,ㅂ
25083,반드레하,9,ㅂ
25084,반드르르하,9,ㅂ
25085,반득거리,28,ㅂ
25086,반득대,28,ㅂ
25087,반득반득하,3,ㅂ
25088,반득반득하,9,ㅂ
25089,반득하,3,ㅂ
25090,반들거리,28,ㅂ
25091,반들대,28,ㅂ
25092,반들반들하,3,ㅂ
25093,반들반들하,9,ㅂ
25094,반듯거리,28,ㅂ
25095,반듯대,28,ㅂ
25096,반듯반듯하,3,ㅂ
25097,반듯반듯하,9,ㅂ
25098,반듯하,9,ㅂ
25099,반등하,3,ㅂ
25100,반땀침하,3,ㅂ
25101,반뜩거리,28,ㅂ
25102,반뜩대,28,ㅂ
25103,반뜩반뜩하,3,ㅂ
25104,반뜩반뜩하,9,ㅂ
25105,반뜩하,3,ㅂ
25106,반뜩하,9,ㅂ
25107,반뜻거리,28,ㅂ
25108,반뜻대,28,ㅂ
25109,반뜻반뜻하,3,ㅂ
25110,반뜻반뜻하,9,ㅂ
25111,반뜻하,9,ㅂ
25112,반락하,3,ㅂ
25113,반란하,3,ㅂ
25114,반려되,28,ㅂ
25115,반려하,3,ㅂ
25116,반력하,3,ㅂ
25117,반례하,3,ㅂ
25118,반록하,3,ㅂ
25119,반론하,3,ㅂ
25120,반롱하,3,ㅂ
25121,반료하,3,ㅂ
25122,반룡하,3,ㅂ
25123,반류반분하,3,ㅂ
25124,반류하,3,ㅂ
25125,반말지거리하,3,ㅂ
25126,반말질하,3,ㅂ
25127,반말하,3,ㅂ
25128,반면하,3,ㅂ
25129,반명하,3,ㅂ
25130,반목질시하,3,ㅂ
25131,반목하,3,ㅂ
25132,반무하,3,ㅂ
25133,반문하,3,ㅂ
25134,반미주룩하,9,ㅂ
25135,반민주화되,28,ㅂ
25136,반민주화하,3,ㅂ
25137,반박되,28,ㅂ
25138,반박음질하,3,ㅂ
25139,반박하,3,ㅂ
25140,반반가고하,9,ㅂ
25141,반반하,9,ㅂ
25142,반발되,28,ㅂ
25143,반발하,3,ㅂ
25144,반방학하,3,ㅂ
25145,반배부르,46,ㅂ
25146,반배하,3,ㅂ
25147,반벽하,3,ㅂ
25148,반변하,3,ㅂ
25149,반보,27,ㅂ
25150,반보하,3,ㅂ
25151,반복되,28,ㅂ
25152,반복무상하,9,ㅂ
25153,반복하,3,ㅂ
25154,반부담하,3,ㅂ
25155,반부하,3,ㅂ
25156,반분되,28,ㅂ
25157,반분하,3,ㅂ
25158,반비례하,3,ㅂ
25159,반비알지,28,ㅂ
25160,반빙하,3,ㅂ
25161,반사되,28,ㅂ
25162,반사반생하,3,ㅂ
25163,반사하,3,ㅂ
25164,반살미하,3,ㅂ
25165,반살하,3,ㅂ
25166,반상낙하하,3,ㅂ
25167,반상되,28,ㅂ
25168,반상반하하,3,ㅂ
25169,반상하,3,ㅂ
25170,반색하,3,ㅂ
25171,반생반사하,3,ㅂ
25172,반생반숙하,9,ㅂ
25173,반서하,3,ㅂ
25174,반선하,3,ㅂ
25175,반성양하,3,ㅂ
25176,반성하,3,ㅂ
25177,반소되,28,ㅂ
25178,반소사하,3,ㅂ
25179,반소작하,3,ㅂ
25180,반소하,3,ㅂ
25181,반송되,28,ㅂ
25182,반송반송하,9,ㅂ
25183,반송하,3,ㅂ
25184,반수기앙하,3,ㅂ
25185,반수반성하,3,ㅂ
25186,반수하,3,ㅂ
25187,반숙하,3,ㅂ
25188,반숭건숭하,3,ㅂ
25189,반숭건숭하,9,ㅂ
25190,반숭스럽,35,ㅂ
25191,반승낙하,3,ㅂ
25192,반시하,3,ㅂ
25193,반식하,3,ㅂ
25194,반신반의하,3,ㅂ
25195,반신하,3,ㅂ
25196,반실성하,3,ㅂ
25197,반실하,3,ㅂ
25198,반아하,3,ㅂ
25199,반애걸하,3,ㅂ
25200,반역되,28,ㅂ
25201,반역하,3,ㅂ
25202,반연하,3,ㅂ
25203,반영되,28,ㅂ
25204,반영하,3,ㅂ
25205,반올림하,3,ㅂ
25206,반와하,3,ㅂ
25207,반완하,3,ㅂ
25208,반요하,3,ㅂ
25209,반우하,3,ㅂ
25210,반운하,3,ㅂ
25211,반원하,3,ㅂ
25212,반위하,3,ㅂ
25213,반유하,3,ㅂ
25214,반응하,3,ㅂ
25215,반의하,3,ㅂ
25216,반이하,3,ㅂ
25217,반일하,3,ㅂ
25218,반입되,28,ㅂ
25219,반입하,3,ㅂ
25220,반자동화되,28,ㅂ
25221,반자동화하,3,ㅂ
25222,반자불성하,3,ㅂ
25223,반작거리,28,ㅂ
25224,반작대,28,ㅂ
25225,반작반작하,3,ㅂ
25226,반작반작하,9,ㅂ
25227,반작용하,3,ㅂ
25228,반작하,3,ㅂ
25229,반장하,3,ㅂ
25230,반전되,28,ㅂ
25231,반전하,3,ㅂ
25232,반절하,3,ㅂ
25233,반점하,3,ㅂ
25234,반접이하,3,ㅂ
25235,반접하,3,ㅂ
25236,반정량하,3,ㅂ
25237,반정하,3,ㅂ
25238,반제되,28,ㅂ
25239,반제하,3,ㅂ
25240,반조고레하,9,ㅂ
25241,반조되,28,ㅂ
25242,반조리되,28,ㅂ
25243,반조리하,3,ㅂ
25244,반조하,3,ㅂ
25245,반좌하,3,ㅂ
25246,반주그레하,9,ㅂ
25247,반주하,3,ㅂ
25248,반죽음되,28,ㅂ
25249,반죽음하,3,ㅂ
25250,반죽하,3,ㅂ
25251,반줄음하,3,ㅂ
25252,반중간하,9,ㅂ
25253,반증되,28,ㅂ
25254,반증하,3,ㅂ
25255,반지랍,35,ㅂ
25256,반지레하,9,ㅂ
25257,반지롬하,9,ㅂ
25258,반지롱하,9,ㅂ
25259,반지룸하,9,ㅂ
25260,반지르르하,9,ㅂ
25261,반지리하,9,ㅂ
25262,반지빠르,45,ㅂ
25263,반직하,3,ㅂ
25264,반질거리,28,ㅂ
25265,반질대,28,ㅂ
25266,반질반질하,3,ㅂ
25267,반질반질하,9,ㅂ
25268,반질하,3,ㅂ
25269,반짓,24,ㅂ
25270,반짝거리,28,ㅂ
25271,반짝대,28,ㅂ
25272,반짝반짝하,3,ㅂ
25273,반짝반짝하,9,ㅂ
25274,반짝세일하,3,ㅂ
25275,반짝하,3,ㅂ
25276,반차하,3,ㅂ
25277,반첩하,3,ㅂ
25278,반추하,3,ㅂ
25279,반출되,28,ㅂ
25280,반출하,3,ㅂ
25281,반취반성하,9,ㅂ
25282,반취하,3,ㅂ
25283,반측하,3,ㅂ
25284,반칙하,3,ㅂ
25285,반침하,3,ㅂ
25286,반타격하,3,ㅂ
25287,반타작하,3,ㅂ
25288,반탁하,3,ㅂ
25289,반태작하,3,ㅂ
25290,반통하,3,ㅂ
25291,반투명하,9,ㅂ
25292,반파되,28,ㅂ
25293,반파하,3,ㅂ
25294,반패하,3,ㅂ
25295,반편스럽,35,ㅂ
25296,반포되,28,ㅂ
25297,반포하,3,ㅂ
25298,반품되,28,ㅂ
25299,반품하,3,ㅂ
25300,반필면하,3,ㅂ
25301,반하,3,ㅂ
25302,반하,9,ㅂ
25303,반할인되,28,ㅂ
25304,반할인하,3,ㅂ
25305,반함하,3,ㅂ
25306,반항하,3,ㅂ
25307,반해하,3,ㅂ
25308,반핵하,3,ㅂ
25309,반행되,28,ㅂ
25310,반행하,3,ㅂ
25311,반허락하,3,ㅂ
25312,반호하,3,ㅂ
25313,반혼하,3,ㅂ
25314,반환되,28,ㅂ
